Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Turkey,TUR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5021114,12.57500307,12.647896,12.72078766,12.79368059,12.86657225,12.93946391,13.01235684,13.0852485,13.15814143,13.23103309,13.35550824,13.47998338,13.60445979,13.72893494,13.85341008,13.99399737,14.13458466,14.27517068,14.41575797,14.55634526,14.68939671,14.8224469,14.95549835,15.08854854,15.22159999,15.35465144,,
Tuvalu,TUV,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,,
Tanzania,TZA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.12937458,62.67780537,62.22623617,61.77466697,61.32309776,60.87152856,60.41995936,59.96839016,59.51682095,59.06525175,58.61368255,58.16211334,57.71054414,57.25897494,56.80740573,56.35583653,55.90426733,55.45269813,55.00112892,54.54955972,54.09799052,53.67803116,53.2580718,52.83811244,52.41815308,51.99819372,51.57823436,,
Uganda,UGA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77758871,23.33616838,22.8947505,22.45333018,22.01191229,21.57049197,21.12907164,20.68765376,20.24623343,19.80481433,19.36339523,18.92297683,18.48255843,18.04214003,17.60172164,17.16130324,16.48466067,15.80801811,15.13137432,14.45473175,13.72930381,13.0550571,12.38081038,11.70656245,11.03231573,10.35806902,9.683822306,,
Ukraine,UKR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00759472,16.00759472,16.08906567,16.1298003,16.17053662,16.21127125,16.25200588,16.2927422,16.33347684,16.37421315,16.41494779,16.43738673,16.46010978,16.48254911,16.50498844,16.52628672,16.51753592,16.50907116,16.50003419,16.49071392,16.48139198,16.51902196,16.55665195,16.59428363,16.63277494,16.67040688,16.70803881,,
Upper middle income,UMC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.98666176,34.95475051,34.92222342,34.89223257,34.86285277,34.83238286,34.80037412,34.76771149,34.75086002,34.71453917,34.68653878,34.66457402,34.64336205,34.62077853,34.59809686,34.57555932,34.58268769,34.58785301,34.59334732,34.59980818,34.60473029,34.59968741,34.59530857,34.59202462,34.58735831,34.58264202,34.57791945,,
Uruguay,URY,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55833612,4.88509879,5.21186146,5.538624129,5.865387148,6.192149469,6.51891179,6.845674808,7.172437129,7.499200147,7.825962468,7.999771427,8.173580385,8.347388647,8.521197605,8.695006564,8.934407217,9.173808568,9.413209919,9.65261127,9.89201262,10.02194057,10.15186853,10.28179648,10.41172443,10.54165238,10.67158034,,
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.02230821,33.03416477,33.04602133,33.0578813,33.06973786,33.08159442,33.09345098,33.10530753,33.11716751,33.12902406,33.13017359,33.15682603,33.18348187,33.21013431,33.23679016,33.2634426,33.34995217,33.43646174,33.57611354,33.66276024,33.74940694,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,33.92978567,,
Uzbekistan,UZB,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15796897,7.15796897,7.23648308,7.275740709,7.314997764,7.354254819,7.393511874,7.432768929,7.472026558,7.511283613,7.550540668,7.589562994,7.628584747,7.667607073,7.706628825,7.745651152,7.736483539,7.727315353,7.718147741,7.708979554,7.699811942,7.673671563,7.647531758,7.621391379,7.595251574,7.569111195,7.54297139,,
St. Vincent and the Grenadines,VCT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1025641,64.35897534,64.61538657,64.87179292,65.12820415,65.38461538,65.64102662,65.89743785,66.1538442,66.41025543,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,67.17948914,67.69230671,68.20512918,68.71794676,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,,
"Venezuela, RB",VEN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98305085,58.65710561,58.33116037,58.00521512,57.67926988,57.35332464,57.0273794,56.70143416,56.37548892,56.04954368,55.72359844,55.39753805,55.07148209,54.74542171,54.41936575,54.09330537,54.04614074,53.99898054,53.9518159,53.9046557,53.85749107,53.67110885,53.4847222,53.29833998,53.11195333,52.92557111,52.73918889,,
British Virgin Islands,VGB,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73333359,24.73333359,24.66666698,24.66666698,24.60000038,24.60000038,24.60000038,24.53333378,24.53333378,24.46666718,24.46666718,24.46666718,24.46666718,24.40000057,24.40000057,24.40000057,24.40000057,24.33333397,24.33333397,24.26666737,24.26666737,24.26666737,24.20000076,24.20000076,24.13333257,24.13333257,24.13333257,,
Virgin Islands (U.S.),VIR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.37142835,66.48571559,65.59999738,64.71428462,63.82857186,62.91428702,62.02856881,61.14285605,60.25714329,59.37143053,58.48571232,57.48571668,56.48571559,55.51428659,54.5142855,53.51428441,53.2000024,52.85714286,52.5428554,52.20000131,51.88571385,51.57142639,51.25714438,50.91428484,50.59999738,50.28571538,49.97142792,,
Vietnam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7658607,29.4921515,30.21843929,30.94473008,31.67101788,32.39730867,33.12359947,33.84988726,34.57617806,35.30246585,37.70012216,38.56440258,39.50088553,40.4328055,41.30357661,42.17434773,42.8522598,43.53017187,44.20808079,44.88599286,45.56390492,45.97994001,46.3959751,46.81201019,47.22804528,47.64408037,48.06011546,,
Vanuatu,VUT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,,
World,WLD,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.62450862,31.56881533,31.62046722,31.56550897,31.51249559,31.45734387,31.40158623,31.32902206,31.27943768,31.22196499,31.17069019,31.13581978,31.10120443,31.06608993,31.03136289,30.99623804,30.97123082,30.94502979,30.92260522,30.89674808,30.86996409,30.84438914,30.81984683,30.79467396,30.76956804,30.74426441,30.71642094,,
Samoa,WSM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93639576,47.38516117,48.83392118,50.28268659,51.73144661,53.18021201,54.62897742,56.07773744,57.52650285,58.97526286,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,,
Kosovo,XKX,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,,
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,,
Zambia,ZMB,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0259756,70.80186502,70.5777597,70.35364912,70.1295438,69.90543322,69.68132264,69.45721732,69.23310674,69.00900142,68.78489084,68.56078026,68.33667494,68.11256436,67.88845904,67.66434846,67.44023788,67.21613256,66.99202198,66.76791666,66.54380608,66.3196955,66.09559018,65.8714796,65.64737428,65.4232637,65.19915312,,
Zimbabwe,ZWE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.29352462,56.44823575,55.60294688,54.75765801,53.91236914,53.06708026,52.22179139,51.37650252,50.53121365,49.68592478,48.84063591,47.99534703,47.15005816,46.30476929,45.45948042,44.61419155,43.76890268,42.9236138,42.07832493,41.23303606,40.38774719,39.58019803,38.7726514,37.96510225,37.15755562,36.35000646,35.54245731,,
